signalname,pub_year,n_j,mean_m,sd_m,sharpe_m,sharpe_ann,frontier_at_nj,margin,censored
iomom_cust,2010,168,0.0490672335237264,3.367467396813755,0.0145709602326523,0.0504752868760388,1.6163498136232763,-1.5658745267472376,False
iomom_supp,2010,168,0.0534836029044392,3.2627071914086403,0.0163924004719983,0.0567849409510342,1.6163498136232763,-1.5595648726722422,False
realestate,2010,168,0.1350008617522643,2.7878314570058245,0.0484250442805668,0.1677492741054289,1.6163498136232763,-1.4486005395178474,False
retConglomerate,2012,144,0.302587953882855,3.358214944974328,0.0901038077790962,0.3121287460576289,1.727893885630712,-1.415765139573083,False
roaq,2010,168,1.2912829355289293,5.721373100228234,0.2256945864057385,0.7818289812959662,1.6163498136232763,-0.8345208323273101,False
sfe,2001,276,0.7396532905432246,6.543067173544762,0.1130438173604308,0.3915952702996058,1.2100106941676176,-0.8184154238680119,False
sinAlgo,2009,180,-0.076490743432941,3.1962366061551157,-0.0239315022190909,-0.0829011554898258,1.5605777776195584,-1.6434789331093842,False
skew1,2010,145,0.1812876519618288,1.824612251276487,0.099356809555017,0.3441820844544688,1.7232462159637354,-1.3790641315092667,False
std_turn,2001,276,-0.0343225573656783,7.814775359911259,-0.0043920081876887,-0.0152143626566707,1.2100106941676176,-1.2252250568242884,False
tang,2009,180,-0.1025158266655848,4.347644693946889,-0.0235796238842412,-0.0816822131817409,1.5605777776195584,-1.6422599908012994,False
zerotrade12M,2006,216,0.1817430471422041,6.178867043292575,0.0294136523522534,0.1018918806205416,1.3932616696084048,-1.2913697889878633,False
zerotrade1M,2006,216,0.2554212445252668,5.80558643664925,0.0439957698179902,0.152405817285729,1.3932616696084048,-1.2408558523226758,False
zerotrade6M,2006,216,0.2629122314043557,6.298366069035068,0.0417429264229214,0.1446017388422185,1.3932616696084048,-1.2486599307661863,False
